id,epic,title,repo,acceptance_criteria,required_tests,notes
CORE-RT-007,Contract Generation and Typed Client Completeness,Add a typed live realtime client and hub connection contract to the SDK,livecore-platform,"@livecore/contracts exports the hub path, the SessionEvent client-method name and the connection-parameter shape as stable constants/types, and @livecore/sdk-ts exposes a typed live client that connects, joins only server-managed groups via identifiers (never group names), delivers SessionEventReplayItem-shaped envelopes through one handler shared with reconnect replay, and fails closed without an access token.","SDK unit tests asserting the client builds the correct hub URL/params and surfaces a typed event stream; negative tests that a connection without an access token is refused client-side and that a client cannot select a group or another participant's feed.","TIER 2 HIGH (consumability - a vertical's primary reason to build on Core is live reveal delivery over the SignalR hub, but the live path exists only as server-side C# constants with no contract mirror or SDK client: RealtimeHubRoutes.cs ~19 (/hubs/session), SessionEventEnvelope.cs ~45 (ClientMethod ""SessionEvent""), SessionHub.cs ~18-25 (connection params plus access_token query auth); the SDK RealtimeClient (sdk-ts/src/resources/realtime.ts) covers only REST reconnect-replay, no live connection; no hub constant exists under packages/contracts/src. Reuse the CORE-RT-005 reconnect-replay filtering and the SDK transport. Depends on CORE-SDK-006; the CORE-SDK-007 parity gate must except the hub (it is not a route). Update docs/11, docs/23, README."
CORE-SDK-007,Contract Generation and Typed Client Completeness,Add a machine-enforced SDK to api-routes coverage parity gate,livecore-platform,"A CI gate asserts the SDK exposes exactly one typed client method per csv/api_routes.csv route (provider-facing webhook callbacks explicitly excepted), so a future route added without an SDK method, or an SDK method without a route, fails CI - the SDK can never silently fall behind the API again.","The gate test itself with seeded drift (a route with no SDK method and an SDK method with no route both fail); runs in the CI typescript job.","TIER 2 HIGH (consumability durability - the ~45% SDK coverage regressed silently because nothing enforced parity; mirror the spec-consistency discipline in LiveCoreSpecConsistency.psm1 that binds csv to code). Reuse csv/api_routes.csv as the source of truth. Depends on CORE-SDK-006 being complete (the gate goes green only once coverage is full). Update README and docs/23. No Core source change beyond test/CI tooling."
CORE-LIC-001,Licensing and Legal Compliance,Document the AGPL copyleft model for consumers,livecore-platform,"A consumer-facing licensing doc states precisely what the Core AGPL-3.0-or-later license means for a vertical app: that importing @livecore/sdk-ts / @livecore/contracts is linking against AGPL code and that deploying the Core API over a network triggers AGPL section 13 for the deployment, and it enumerates which consumption modes are permitted under AGPL vs require a commercial license; a short trademark note clarifies the AGPL grant does not license the LiveCore name.","Doc/CSV consistency stays green; no Core source change.","TIER 1 BLOCKER (consumability clarity; docs only - LICENSE is GNU AGPLv3 (lines 1-2) and SPDX AGPL-3.0-or-later (SystemModule/SourceOffer.cs ~34); docs/16_LICENSING.md and README ~3920-3926 say the Core IS AGPL but never tell a CONSUMING vertical what that means for them; the four packages even carry AGPL-3.0-or-later, so a closed-source importer is by default obligated to release source). Decide and document the permitted consumption modes. Pairs with CORE-LIC-002. Update docs/16, README."
CORE-LIC-002,Licensing and Legal Compliance,Decide and record the commercial or dual-license model,livecore-platform,"A dated decision records the commercial/dual-licensing model - whether a commercial license is offered (and its terms owner and contact-to-terms path) or the project is explicitly AGPL-only - so a non-AGPL vertical (the named enterprise/closed-commercial case) has a defined legal path or a documented no; the decision notes that a contributor CLA (CORE-LIC-004) is a prerequisite for ever relicensing.","Doc/CSV consistency stays green; no Core source change.","TIER 2 HIGH (consumability - README ~3924 and docs/16 ~9/17 only say commercial dual licensing MAY be offered LATER, with no SPDX-expressible alternative grant and no terms; any non-AGPL vertical has NO legal path to use the Core today). Mirror the docs/24 decision-register style. Depends conceptually on CORE-LIC-004 (CLA). Update docs/16, README."
CORE-LIC-003,Licensing and Legal Compliance,Add third-party attribution license files and a CI license gate,livecore-platform,"The distribution is legally complete and license-checked: a generated third-party NOTICE/attribution inventory for the NuGet + npm runtime dependencies ships in the images and package tarballs, each published package includes the AGPL LICENSE in its files, the Docker images carry OCI org.opencontainers.image.licenses (and source/revision) labels, and a CI license-compliance gate scans the dependency closure/SBOM and fails on a disallowed or unknown license.","A build/CI test that the NOTICE exists and is included; that each package tarball contains LICENSE (with CORE-PUB-001); that the image carries the OCI license label; the license gate fails on a seeded disallowed license.","TIER 2 HIGH (legal/compliance - no NOTICE/THIRD-PARTY-NOTICES/AUTHORS anywhere; the runtime pulls attribution-requiring deps (AWSSDK.S3 Apache-2.0, Npgsql, OpenTelemetry.*, Microsoft.*) and AGPL s7 / Apache s4 require preserving notices on redistribution; packages/*/package.json files=[dist,CHANGELOG.md] omit LICENSE and no per-package LICENSE exists; the Dockerfiles have no OCI license label; CI Trivy (.github/workflows/ci.yml ~524/870) is vuln-only, never license). Reuse the existing SBOM. Pairs with CORE-PUB-001/002. Update .github, deploy, docs/16."
CORE-LIC-004,Licensing and Legal Compliance,Add a contributor IP policy and SPDX source headers,livecore-platform,"The repo has a contributor IP policy (DCO sign-off or a CLA) with a CONTRIBUTING.md and CI enforcement of sign-off, and first-party source files carry an SPDX-License-Identifier AGPL-3.0-or-later (plus copyright) header enforced by a CI lint - so contribution provenance is clean (preserving the relicensing option needed for CORE-LIC-002) and files retain license context when copied.","CI fails a commit without the required sign-off and a shipped source file missing the SPDX header; passes when both are present.","TIER 2 HIGH (legal - grep for CLA/DCO/Signed-off-by and SPDX-License-Identifier returns zero; no CONTRIBUTING.md; AGENTS.md has no header policy. Without a CLA/DCO the project cannot guarantee provenance or legally relicense contributions (blocking CORE-LIC-002), and headerless files lose license context on reuse). Add the policy + the SPDX header lint. Update AGENTS.md, .github, README."
CORE-LIC-005,Licensing and Legal Compliance,Pin the AGPL section 13 source offer to the running revision,livecore-platform,"The GET /source offer resolves to the Corresponding Source of the exact version actually running - the offered URL is pinned to the running revision/tag (e.g. a tree/v<version> or commit-sha URL) rather than the repo root - and the fork-override (SourceOffer:RepositoryUrl) is documented and validated so a modified deployment cannot silently keep offering upstream; the canonical deployment offer always resolves to the corresponding source.","Integration: the source offer URL contains the running version/revision; an unset override on a modified build is surfaced/validated per the documented rule; the offer matches the stamped build version.","TIER 3 MEDIUM (legal - SystemModule/SourceOffer.cs ~59-66 returns {license,version,sourceUrl} where sourceUrl defaults to the repo root and is not pinned to the exact tag/revision, so a remote user cannot reliably fetch the exact running source (AGPL s13 requires Corresponding Source of the running version); nothing validates a fork set RepositoryUrl). Derive a revision-pinned URL from the stamped build version. Reuse ResolveBuildVersion(). Update docs/16."
CORE-PUB-001,Package Publishing and Distribution,Make the four packages publishable,livecore-platform,"@livecore/contracts, @livecore/sdk-ts, @livecore/ui-core and @livecore/design-tokens are no longer private and each declares a correct published surface (files/exports/main/module/types incl. the LICENSE file, publishConfig with access and registry, repository/license/sideEffects), so pnpm pack produces a complete importable tarball for each; nothing internal/test/source-only leaks into the package; the lockstep VERSION discipline is unchanged.","A package-build test per package asserting the packed tarball (pnpm pack --json) contains the declared entry points + types + CHANGELOG + LICENSE and excludes tests and non-shipping sources; version-lockstep stays green.","TIER 1 BLOCKER (consumability - ALL FOUR packages are private:true (packages/*/package.json line 4) with no publishConfig, so a vertical in another repo CANNOT install them; the only path today is workspace:* inside this monorepo; docs/23 ~132-135 records publishing as a follow-up). Remove private; add publishConfig and choose the registry (GitHub Packages or npm) and record the decision in docs/23; include LICENSE in files (with CORE-LIC-003). Keep workspace:* dev links working. Does not yet wire the CI publish (CORE-PUB-002). Update docs/23, README. Pairs with CORE-PUB-002/003."
CORE-PUB-002,Package Publishing and Distribution,Wire the release-gated package publish pipeline,livecore-platform,"On a release tag the CI publish job builds and publishes all four packages to the chosen registry at the shared lockstep version, gated by the existing release-version gate (scripts/assert-release-version.ps1) and version-lockstep so a mismatched or un-lockstepped version cannot publish; every push/PR runs a publish dry-run (pnpm pack / --dry-run) proving the pipeline without pushing; a republish of an existing version is refused (immutability).","scripts/test-release-version.ps1 still passes; a dry-run job that packs all four packages on every PR; the gate refuses a version that disagrees with the release tag or is out of lockstep (fail-closed).","TIER 1 BLOCKER (consumability - the CI publish job today pushes Docker images only; there is no npm publish anywhere - .github/workflows/ci.yml publish ~773). Reuse the existing release-version + lockstep gates (docs/23 - the same shared-version invariant) and the immutable-tag posture. Depends on CORE-PUB-001. Add npm auth via a CI secret (no secret in repo). Update docs/23, README, .github. Justify any new tooling."
CORE-PUB-003,Package Publishing and Distribution,Document consumption and add a minimal worked consumer example,livecore-platform,"A documented quick start shows a vertical app installing the published packages from the registry, authenticating, constructing the SDK client (logging PACKAGE_NAME/VERSION) and calling the API; a minimal example consumer in the repo compiles against the published-shape packages and is built in CI, giving vertical authors a reference integration that did not exist before.","CI builds the example consumer against the package public surfaces (not internal source) so a breaking change to the published surface fails the example build.","TIER 2 MEDIUM (consumability/adoption - there is no reference web app and no worked SDK integration anywhere; apps/ is api+worker only, so a vertical author has zero starting point). Keep the example product-neutral (the boundary scan applies) - no ArcanOS/Enterprise terms. Depends on CORE-PUB-001 (published shapes) and benefits from CORE-SDK-006 and CORE-DEP-006 (a local OIDC+API to talk to). Update README, docs/02, docs/23. Do NOT create product UI screens - keep it a minimal client/integration sample. Justify dependencies."
CORE-PUB-004,Package Publishing and Distribution,Publish the npm packages with build provenance and complete the publish-shape,livecore-platform,"The release publish runs the package publish with npm build provenance (--provenance or publishConfig.provenance) under a scoped id-token write permission, so each published @livecore/* version carries a verified provenance attestation; every package.json declares engines (the supported Node range) and repository.directory pointing at packages/<name>.","The publish dry-run asserts each packed manifest carries engines and repository.directory; a release-time check (or documented verification step) confirms the provenance statement is attached to each published version.","TIER 2 MEDIUM (consumability/supply-chain - CORE-PUB-002 wires npm publish but its acceptance lists only registry/version-gate/immutability, not provenance or id-token; CORE-PUB-001 publish-shape omits engines and repository.directory (packages/contracts/package.json ~1-21 has none). npm provenance is the npm-side analogue of image attestation (CORE-SEC-008) and the lowest-cost way to make the @livecore/* tarballs verifiably built by this pipeline). No new dependency (npm-native --provenance). Depends on CORE-PUB-001/002; pairs with CORE-SEC-008. Update docs/23, README."
CORE-SEC-004,Audit Integrity and Security Hardening,Make the audit log tamper-proof in code not only tamper-evident,livecore-platform,"The audit log cannot be mutated from inside the running process - audit read paths return non-tracked entities, a persistence interceptor blocks any UPDATE/DELETE targeting audit_logs and throws fail-closed, and a checked-in migration REVOKEs UPDATE/DELETE on audit_logs from the runtime application role; the existing append + per-tenant hash chain (CORE-SEC-003) and the verifier keep working.","A read of an audit entry followed by SaveChanges does NOT persist a mutation (the interceptor blocks it); an attempted UPDATE/DELETE on audit_logs throws; the migration is asserted to issue the REVOKE; the hash-chain verifier still verifies a clean chain and still detects a tampered one.","TIER 1 HIGH (security - the chain is tamper-EVIDENT but not tamper-PROOF out of the box: AuditLogRepository.cs ListByOrganizationAsync ~112, ListPageByOrganizationAsync ~138 and ListChainByOrganizationAsync ~178 omit AsNoTracking (the internal reads at ~79/~104 use it), and the REVOKE is operator-documentation-only - Program.cs ~558 defers it). Add AsNoTracking to the three reads, a SaveChanges/Db interceptor denying writes to audit_logs, and a migration that REVOKEs UPDATE/DELETE for the runtime role. Reuse AuditLogChain.cs ~67-176 + AuditLogChainVerifier. Pairs with CORE-CONC-008. Update docs/07, docs/13, and csv/migration_destructive_down_review.csv if relevant."
CORE-CONC-008,Audit Integrity and Security Hardening,Wrap the non-transactional audit appends in a unit of work,livecore-platform,"Every audit append happens inside a transactional unit of work so the per-tenant sequence-counter lock is held until the insert commits and concurrent same-tenant appends cannot fork or reorder the hash chain; the previously direct (non-ambient-transaction) appends are brought under the CORE-CONC-002 transaction semantics.","A concurrency test: many concurrent same-tenant audited actions produce a single unbroken, gap-free hash chain (no fork, no false-positive tamper detection); the existing audit tests stay green.","TIER 2 MEDIUM (security/integrity - AuditLogRepository.AppendAsync ~40-53 is only atomic inside TransactionalUnitOfWork, but Organizations/OrganizationEndpoints.cs ~331 and Visibility/RevealService.cs ~325 append without an ambient transaction, so the sequence lock releases before commit and concurrent appends can fork the chain - which the verifier later reports as tampering, a false positive masking real detection). Reuse the existing TransactionalUnitOfWork (CORE-CONC-002). Pairs with CORE-SEC-004. Update docs/07 if needed."
CORE-SEC-005,Audit Integrity and Security Hardening,Add configurable HSTS and HTTPS redirection,livecore-platform,"The API can enforce HSTS and HTTPS redirection via configuration; defaults are documented for the TLS-terminating reverse-proxy posture (forwarded headers already trusted), so a deployment that is not behind a terminating proxy still gets an app-level Strict-Transport-Security header and redirect; all toggles are configurable and disabled only where the documented proxy terminates TLS.","Integration: with HSTS enabled the response carries Strict-Transport-Security; with redirection enabled an HTTP request is redirected; with the proxy posture configured the behavior matches the documented default; no regression to forwarded-headers handling.","TIER 2 MEDIUM (security - there is no UseHttpsRedirection or UseHsts anywhere in apps/api (confirmed); TLS/HSTS is entirely delegated to an edge the app cannot verify exists). Reuse the existing ForwardedHeadersConfiguration. Add UseHsts/UseHttpsRedirection guarded by config so the proxy case is unchanged but standalone is protected. Update docs/07, docs/13, .env.example."
CORE-SEC-007,Audit Integrity and Security Hardening,Close the rate-limiting gaps on anonymous surfaces,livecore-platform,"The anonymous SignalR negotiate and other anonymous non-webhook surfaces are covered by a per-IP rate limit, and the anonymous store-notification webhook retains a non-disableable request-rate floor (the body-size cap already survives) so disabling the global limiter cannot fully remove webhook volume protection; all limits stay configurable and 429 Problem Details leak no tenant/principal detail (T7/T9).","Integration: flooding the SignalR negotiate is throttled with 429; with the global limiter disabled the webhook still enforces a floor; 429 responses carry no tenant/principal/resource detail; the existing rate-limit tests stay green.","TIER 2 MEDIUM (security/DoS - RateLimitingConfiguration.cs ~159-187 makes both limiters no-op when Enabled=false (the body-size cap survives), and anonymous non-webhook surfaces including the /hubs/session negotiate have no in-app limit ~163-169). Reuse the existing fixed-window per-IP policy + the StoreNotificationEndpoints body-size cap pattern. Keep configurability but add a floor. Update docs/07, .env.example."
CORE-AST-007,Audit Integrity and Security Hardening,Add an asset content-type allowlist and absolute size ceiling,livecore-platform,"Asset upload-intent validates content-type against a configurable MIME allowlist and enforces a configurable absolute per-object size ceiling independent of the workspace quota; a disallowed type or oversize object is rejected fail-closed before any signed upload URL is minted; the privacy model (private buckets, signed URL after authorization) is unchanged.","Integration: a disallowed content-type is rejected; an over-ceiling object is rejected before a URL is minted; an allowed in-limit upload still succeeds; the rejection leaks no storage detail.","TIER 3 LOW (hardening - Assets/Asset.cs ~455-456 treats content-type as a free-form token with no MIME allowlist and there is no absolute per-object ceiling beyond the workspace quota; neither breaks privacy but both are abuse surfaces). Reuse the existing upload-intent path + the AssetDownloadPolicy fail-closed posture. Make the allowlist/ceiling configurable. Update docs/12, .env.example."
CORE-SEC-009,Audit Integrity and Security Hardening,Add baseline HTTP security response headers,livecore-platform,"A configurable middleware adds to every API, error and SignalR-negotiate response X-Content-Type-Options: nosniff, Referrer-Policy: no-referrer and a deny-all Content-Security-Policy (default-src 'none'; frame-ancestors 'none'), defensible because the API returns only JSON/Problem-Details and never renders HTML; headers are on by default and individually configurable and leak no tenant/principal detail (T7).","Integration: an authenticated JSON response and a Problem-Details error response both carry nosniff plus Referrer-Policy plus the CSP; 404/406/500 paths still carry them; toggling a header off via config removes exactly that header; no PII in any header.","TIER 2 MEDIUM (security - CORE-SEC-005 adds only HSTS plus HTTPS-redirect; a grep for X-Content-Type-Options/Content-Security-Policy/Referrer-Policy/frame-ancestors across apps/api returns zero (Program.cs ~1056-1117 registers the pipeline with no header middleware; only Kestrel AddServerHeader=false is set), so JSON/error responses are served with no anti-sniffing or framing defense). Add a small configurable response-header middleware. Conservative scope: a deny-all CSP because the API renders no HTML, no script/style sources, no separate X-Frame-Options (subsumed by frame-ancestors). Complements CORE-SEC-005. Update docs/07, .env.example."
CORE-AST-008,Audit Integrity and Security Hardening,Bind the declared content-length and content-type into the signed asset upload URL,livecore-platform,"The presigned upload URL pins the declared Content-Type and constrains object size to the declared/ceiling value (a SigV4 content-length-range / Content-Type signed condition, or an equivalent fail-closed post-upload size/type reconciliation on confirm that releases the reserved quota); an upload whose actual bytes or type violate the signed constraints is rejected by storage or never confirmed, and the rejection leaks no storage coordinate.","Negative: a URL minted for image/png and N bytes rejects (or leaves unconfirmed, fail-closed) an upload of a different content-type or of more than N bytes, and the reserved quota is released; an in-spec upload still succeeds; no storage detail leaks on rejection.","TIER 2 HIGH (security/quota-bypass - CORE-AST-007 validates the client-declared contentType/sizeBytes BEFORE minting the URL and the intent reserves sizeBytes against the storage quota (CORE-MON-006), but the minted presigned PUT binds only bucket/key/verb/expiry (Assets/S3CompatibleAssetStorage.cs ~87-93 builds GetPreSignedUrlRequest with no ContentType or content-length-range), so a client can declare 1 byte / an allowed MIME then PUT a multi-gigabyte object of any type, bypassing both the workspace quota and the AST-007 ceiling/allowlist, which only ever see the declared metadata). Keep the private-bucket/signed-URL privacy model unchanged. Depends on CORE-AST-007. Update docs/12."
CORE-CONC-009,Audit Integrity and Security Hardening,Enforce high-value domain invariants as database CHECK constraints,livecore-platform,"Additive (expand-only) migrations add CHECK constraints for the high-value invariants the aggregates already enforce (status-enum ranges, scene_order >= 0, revision_number >= 1, non-negative quota_usage and asset byte counters, sequence >= 1); valid writes are unaffected and an out-of-range value is rejected at the database.","Integration (Postgres): a raw INSERT/UPDATE with an out-of-range enum or a negative order/usage is rejected by the constraint; every existing test stays green; the destructive-down review (csv/migration_destructive_down_review.csv) is unaffected since the migrations add, not drop.","TIER 3 LOW (defense in depth - a grep for HasCheckConstraint across apps/ returns zero; invariants live only in aggregate guards (e.g. Realtime/SessionEvent.cs ~121-126; quota math in Entitlements/QuotaEnforcementService.cs), so a direct DB write (the migration/owner role legitimately retains DELETE for teardown), a future raw-SQL path or a mapping regression can persist a code-impossible state - the same tamper-resistance posture CORE-SEC-004 pursues for the audit log. Additive and behavior-neutral. Does NOT add the deliberately-absent polymorphic FKs (CORE-SPEC-003 register). Pairs with CORE-SEC-004. Update docs/10."
CORE-PERF-001,Performance and Scalability,Collapse the audience reveal fan-out to a single rule lookup and shared group,livecore-platform,"An audience-wide reveal resolves recipients with a single visibility-rule lookup and an in-memory gate over the participant set (not one visibility_rules query per participant) and delivers via a shared session-audience SignalR group (one backplane publish) rather than one publish per participant; per-participant lookups/groups are reserved for selected-participant events; reveal latency and DB/backplane load no longer grow linearly with audience size; visibility correctness is unchanged.","Integration: an audience reveal to many participants issues one rule lookup and one audience-group send (asserted), not N; selected-participant reveals still go only to the entitled participants; a performance assertion that per-reveal query count is independent of audience size; existing visibility/realtime correctness tests stay green.","TIER 2 HIGH (scale - Realtime/SessionEventRecipientResolver.cs ~137-150 loops every active participant calling CanParticipantReceiveAsync -> VisibilityPolicy -> VisibilityRuleRepository.ListByResourceAsync (Visibility/VisibilityRuleRepository.cs ~126) = 1+N identical queries per event (a Scene reveal emits two events -> 2x(1+N)), all awaited inside the host HTTP request (RevealEndpoints.cs ~362-365); plus SessionEventPublisher.DeliverAsync ~121-127 does a separate per-participant SendToGroupAsync = N backplane publishes). The 25-participant full-house test hides the linear blow-up. Reuse VisibilityPolicy (in-memory gate) + add a shared audience group. Preserve fail-closed visibility. Update docs/11."
CORE-PERF-002,Performance and Scalability,Make reconnect replay bounded and cursored,livecore-platform,"Reconnect replay reads only events after the client cursor with a SQL-side WHERE sequence greater-than cursor and a row cap (not the whole stream loaded then filtered in memory) and resolves recipient visibility for the replayed slice in batch (reusing CORE-PERF-001) so replay cost is bounded and does not grow with events times participants; replay correctness/filtering is unchanged.","Integration: replay loads only post-cursor rows up to the cap (asserted query), not the full stream; a long well-attended session reconnect issues a bounded query count; replayed events are still correctly visibility-filtered.","TIER 2 HIGH (scale/DoS - Realtime/SessionReplayService.cs ~113-140 loads the ENTIRE stream (SessionEventRepository.ListBySessionAsync, Realtime/SessionEventRepository.cs ~93 - no sequence-greater-than-cursor filter, no limit) then calls ResolveAsync per event (itself the PERF-001 fan-out); a reconnect storm becomes a self-inflicted DoS). Push the afterSequence cursor + cap into SQL; batch-resolve. Depends on CORE-PERF-001. Update docs/11."
CORE-PERF-003,Performance and Scalability,Enable DbContext pooling and cache per-request authz lookups,livecore-platform,"The API/worker register the DbContext with pooling (AddDbContextPool) and the stable per-request authorization lookups (organization-by-slug, user-profile-by-OIDC, membership/role) are served from a short-TTL cache invalidated on membership change, so a high request rate does not re-issue the same authz queries and re-allocate a DbContext on every request and hub connect; correctness/fail-closed authz is unchanged.","Integration: repeated requests by the same principal do not re-issue the org/profile/membership queries within the TTL (asserted); a membership change invalidates the cache; authz decisions are unchanged (foreign/role denials still fail-closed).","TIER 2 HIGH (scale - registration uses AddDbContext not AddDbContextPool (Program.cs ~270 + worker extensions); every authenticated request runs TenantContextResolver.ResolveAsync = 3 sequential queries before the endpoint, plus per-endpoint membership re-queries (e.g. two HasRoleAsync in Visibility/VisibilityEndpoints.cs ~308-330); no IMemoryCache/IDistributedCache/HybridCache anywhere). Add pooling + a short-TTL authz cache with explicit invalidation. Pairs with CORE-RES-004. Update docs/02, docs/15."
CORE-PERF-004,Performance and Scalability,Compute the visible-feed in memory and add the documented visibility index,livecore-platform,"GET /participants/{id}/visible-feed computes the participant visible set in memory from a single workspace-rule load (plus a session filter) instead of one policy query per candidate resource, and the visibility_rules (workspace_id, resource_type, resource_id) index the cleanup path documents is actually created (or the delete is rescoped to an existing index); feed correctness is unchanged.","Integration: the visible-feed endpoint issues a bounded query count independent of resource volume (asserted); the feed contents are unchanged vs the previous per-candidate computation; the new index exists (migration asserted).","TIER 3 MEDIUM (scale - Visibility/VisibilityPreviewService.cs ~128-158 calls ListByWorkspaceAsync then for each candidate calls CanParticipantViewResourceAsync -> another ListByResourceAsync, re-fetching rows it already holds (1+M queries); and VisibilityRuleRepository.RemoveByResourceAsync ~226-231 filters on (Org,Workspace,ResourceType,ResourceId) but the snapshot has only (Org,Workspace) and (Session,ResourceType,ResourceId) - the documented (workspace_id,resource_type,resource_id) index does not exist). Reuse the single workspace-rule load. Add the index migration. Update docs/10, docs/11."
CORE-PERF-005,Performance and Scalability,Stream the audit-chain verification,livecore-platform,"Audit hash-chain verification reads the chain in ordered segments via an (organization_id, sequence) cursor instead of materializing a tenant entire chain in memory, so verification memory/time stay bounded as the audit log grows; detection of a tampered/broken/reordered chain is unchanged.","Unit/integration: chain verification over a large chain runs in bounded memory (segmented reads asserted); a clean chain verifies and a tampered one is still detected at the first broken entry.","TIER 3 MEDIUM (scale - Audit/AuditLogRepository.cs ListChainByOrganizationAsync ~178-199 loads a tenant ENTIRE chain into memory with no bound/streaming (ListByOrganizationAsync ~112 is also unbounded but appears unused; the audit endpoint correctly uses the paged variant). Segment the verification by the existing (organization_id, sequence) order. Reuse AuditLogChainVerifier. Pairs with CORE-SEC-004 and CORE-PERF-003. Update docs/07."
CORE-PERF-006,Performance and Scalability,Add HTTP response compression for JSON,livecore-platform,"The API compresses JSON responses (Brotli/Gzip) via response-compression middleware for list/feed/replay payloads, excluding the realtime hub transport and already-compressed content; compression is configurable; no change to response contents.","Integration: a large JSON list response is returned compressed when the client accepts it; the SignalR hub transport is not double-compressed; small/streaming responses behave correctly.","TIER 3 MEDIUM (scale/bandwidth - no UseResponseCompression/AddResponseCompression anywhere; the pipeline (Program.cs ~1056-1117) has none, and replay/feed/list responses are JSON arrays that can be large, inflating bandwidth/latency for large sessions and mobile clients). Add response compression excluding the hub. Update docs/02."
CORE-PERF-007,Performance and Scalability,Index the tenant audit-log page read,livecore-platform,"The audit-log page read is backed by an index that satisfies its WHERE organization_id ... ORDER BY ordering (add an (organization_id, id) index, or re-point the paged read at the already-indexed (organization_id, sequence) append order); the model snapshot asserts the index exists and the paged read's ORDER BY column is index-covered, so paging does not full-sort a tenant's unbounded audit prefix.","A migration/snapshot test asserting the chosen covering index exists; an integration test over a large seeded tenant log asserting correct pages and an index-backed ordering (no full sort) independent of offset depth.","TIER 2 MEDIUM (scale - Audit/AuditLogRepository.cs ~168-174 ListPageByOrganizationAsync does Where(OrganizationId==org).OrderBy(Id).Skip/Take, reached live by AuditLogEndpoints.cs ~147; the only declared audit_logs indexes are (organization_id, created_at) and (organization_id, sequence) (LiveCoreDbContextModelSnapshot.cs ~231-236) - neither satisfies an id-ordered read, so Postgres sorts the matched prefix on every page. Every workspace-scoped id-ordered list has a (workspace_id, id) index; audit is the one organization-scoped id-ordered list without a matching composite. Complements CORE-DX-003; CORE-PERF-005 already orders by the indexed sequence so it is unaffected. Update docs/10."
CORE-PERF-008,Performance and Scalability,Compute audience-filtered entity search in memory from a single rule load,livecore-platform,"The audience-participant entity-search path issues a query count independent of entity volume (one workspace-rule load plus the entity load, gated in memory) with filtering results unchanged versus the per-candidate computation, reusing the CORE-PERF-004 in-memory visibility gate so the visible-feed and entity-search paths cannot diverge.","A query-count assertion that an audience search over N entities issues O(1) rule queries (not O(N)); equivalence tests that the visible set matches the current per-candidate result for audience-wide, selected-participant, cross-session and host cases.","TIER 3 LOW (scale, latent - Entities/EntitySearchService.cs ~212-229 loops candidates calling _policy.CanParticipantViewResourceAsync per entity, each issuing its own VisibilityRuleRepository.ListByResourceAsync (VisibilityPolicy.cs ~245 -> VisibilityRuleRepository.cs ~126) = the identical 1+M fan-out CORE-PERF-004 fixes for the visible-feed, in a path PERF-004 does not name. Latent today (no HTTP endpoint, deliberately-absent per CORE-SPEC-003) but CORE-ENT-006 (entity list/read) moves the audience-filter pattern toward a live path. Depends on CORE-PERF-004 (reuse its gate); relates to CORE-ENT-006. Update docs/11."
CORE-OBS-005,Observability Depth,Add distributed tracing auto-instrumentation and a correlation-id response header,livecore-platform,"OpenTelemetry tracing includes ASP.NET Core, HttpClient and EF Core auto-instrumentation so DB queries, outbound HTTP and framework operations nest as child spans under the request span (exported via the existing OTLP exporter), and the request/trace id is returned to the caller in a response header (e.g. X-Request-Id / W3C traceparent) and present in every log line, so a consumer can correlate a failed call with server traces/logs; inbound traceparent is propagated.","Integration: a request trace contains child spans for a DB call and an outbound HTTP call; the response carries the request/trace id header; the id appears in the request log scope; inbound traceparent is honored.","TIER 2 HIGH (observability - LiveCore.Api.csproj ~50-89 references OTel hosting + Prometheus + OTLP exporters but NO Instrumentation.AspNetCore/.Http/.EntityFrameworkCore; TracingServiceCollectionExtensions.cs ~83 only AddSource(LiveCore), so the trace has just 3 hand-rolled spans (LiveCoreActivitySource.cs ~50-76) - DB/S3/OIDC/SignalR are invisible. RequestLogContextMiddleware.cs ~65 uses TraceIdentifier as request_id in logs but nothing echoes it back (grep for a response X-Request-Id/traceparent is zero)). Add the instrumentation packages + a response-header middleware. Reuse the existing OTLP exporter. Update docs/15. Justify the new dependencies."
CORE-OBS-006,Observability Depth,Enforce log redaction as a guardrail not a convention,livecore-platform,"ID-only structured logging (T7) is enforced mechanically - either via a compliance redaction layer or a Roslyn analyzer/test that fails the build on a log template that interpolates content/PII/token values - so a future content-bearing log statement cannot ship; existing ID-only logs are unaffected.","The guardrail fails on a seeded content-bearing/interpolated log template and passes on the existing ID-only logs.","TIER 3 MEDIUM (security/privacy - no Microsoft.Extensions.Compliance.Redaction, [DataClassification]/[LogProperties], or any scrub layer exists (grep zero); T7 ID-only logging is reviewer-discipline only (current logs e.g. StoreNotificationReconciliationService.cs ~135-149, ExportProcessingService.cs ~155 are correctly ID-only, so no active leak). Add an enforced guardrail. Update docs/07, docs/15."
